Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M1/2114A,09/04/2025 00:00:00,02:29:00,9,16,0,0,4,,,,,,,,,,,,,,,44,20
M1/2114A,09/04/2025 00:00:00,02:44:00,10,9,1,1,1,,,,,,,,,,,,,,,46,12
M1/2114A,09/04/2025 00:00:00,02:59:00,11,10,7,2,2,,,,,,,,,,,,,,,45,21
M1/2114A,09/04/2025 00:00:00,03:14:00,12,15,1,2,4,,,,,,,,,,,,,,,45,22
M1/2114A,09/04/2025 00:00:00,03:29:00,13,8,1,0,1,,,,,,,,,,,,,,,43,10
M1/2114A,09/04/2025 00:00:00,03:44:00,14,8,0,1,2,,,,,,,,,,,,,,,45,11
M1/2114A,09/04/2025 00:00:00,03:59:00,15,19,5,0,2,,,,,,,,,,,,,,,48,26
M1/2114A,09/04/2025 00:00:00,04:14:00,16,15,0,1,1,,,,,,,,,,,,,,,42,17
M1/2114A,09/04/2025 00:00:00,04:29:00,17,15,3,0,2,,,,,,,,,,,,,,,45,20
M1/2114A,09/04/2025 00:00:00,04:44:00,18,13,2,0,2,,,,,,,,,,,,,,,42,17
M1/2114A,09/04/2025 00:00:00,04:59:00,19,17,1,1,2,,,,,,,,,,,,,,,46,21
M1/2114A,09/04/2025 00:00:00,05:14:00,20,22,1,0,3,,,,,,,,,,,,,,,51,26
M1/2114A,09/04/2025 00:00:00,05:29:00,21,11,5,2,1,,,,,,,,,,,,,,,50,19
M1/2114A,09/04/2025 00:00:00,05:44:00,22,22,3,2,0,,,,,,,,,,,,,,,51,27
M1/2114A,09/04/2025 00:00:00,05:59:00,23,15,3,2,4,,,,,,,,,,,,,,,52,24
M1/2114A,09/04/2025 00:00:00,06:14:00,24,17,2,2,3,,,,,,,,,,,,,,,51,24
M1/2114A,09/04/2025 00:00:00,06:29:00,25,24,4,0,6,,,,,,,,,,,,,,,50,34
M1/2114A,09/04/2025 00:00:00,06:44:00,26,32,4,2,2,,,,,,,,,,,,,,,53,40
M1/2114A,09/04/2025 00:00:00,06:59:00,27,48,3,3,4,,,,,,,,,,,,,,,56,58
M1/2114A,09/04/2025 00:00:00,07:14:00,28,43,6,2,0,,,,,,,,,,,,,,,55,51
M1/2114A,09/04/2025 00:00:00,07:29:00,29,55,15,3,4,,,,,,,,,,,,,,,55,77
M1/2114A,09/04/2025 00:00:00,07:44:00,30,60,3,3,5,,,,,,,,,,,,,,,54,71
M1/2114A,09/04/2025 00:00:00,07:59:00,31,59,5,4,6,,,,,,,,,,,,,,,53,74
M1/2114A,09/04/2025 00:00:00,08:14:00,32,74,7,4,7,,,,,,,,,,,,,,,52,92
M1/2114A,09/04/2025 00:00:00,08:29:00,33,59,4,6,3,,,,,,,,,,,,,,,52,72
M1/2114A,09/04/2025 00:00:00,08:44:00,34,81,9,6,6,,,,,,,,,,,,,,,53,102
M1/2114A,09/04/2025 00:00:00,08:59:00,35,64,9,9,5,,,,,,,,,,,,,,,55,87
M1/2114A,09/04/2025 00:00:00,09:14:00,36,46,14,8,2,,,,,,,,,,,,,,,54,70
M1/2114A,09/04/2025 00:00:00,09:29:00,37,50,8,10,6,,,,,,,,,,,,,,,52,74
M1/2114A,09/04/2025 00:00:00,09:44:00,38,67,4,13,8,,,,,,,,,,,,,,,50,92
M1/2114A,09/04/2025 00:00:00,09:59:00,39,57,14,8,10,,,,,,,,,,,,,,,53,89
M1/2114A,09/04/2025 00:00:00,10:14:00,40,49,8,4,5,,,,,,,,,,,,,,,52,66
M1/2114A,09/04/2025 00:00:00,10:29:00,41,62,9,7,3,,,,,,,,,,,,,,,49,81
M1/2114A,09/04/2025 00:00:00,10:44:00,42,55,16,5,6,,,,,,,,,,,,,,,52,82
M1/2114A,09/04/2025 00:00:00,10:59:00,43,59,15,9,10,,,,,,,,,,,,,,,51,93
M1/2114A,09/04/2025 00:00:00,11:14:00,44,60,20,12,3,,,,,,,,,,,,,,,53,95
M1/2114A,09/04/2025 00:00:00,11:29:00,45,65,13,7,7,,,,,,,,,,,,,,,52,92
M1/2114A,09/04/2025 00:00:00,11:44:00,46,73,13,11,8,,,,,,,,,,,,,,,51,105
M1/2114A,09/04/2025 00:00:00,11:59:00,47,69,15,8,6,,,,,,,,,,,,,,,52,98
M1/2114A,09/04/2025 00:00:00,12:14:00,48,71,18,7,5,,,,,,,,,,,,,,,51,101
M1/2114A,09/04/2025 00:00:00,12:29:00,49,77,22,7,3,,,,,,,,,,,,,,,52,109
M1/2114A,09/04/2025 00:00:00,12:44:00,50,84,17,10,7,,,,,,,,,,,,,,,52,118
M1/2114A,09/04/2025 00:00:00,12:59:00,51,90,20,7,8,,,,,,,,,,,,,,,52,125
M1/2114A,09/04/2025 00:00:00,13:14:00,52,98,19,5,5,,,,,,,,,,,,,,,53,127
M1/2114A,09/04/2025 00:00:00,13:29:00,53,90,20,16,4,,,,,,,,,,,,,,,50,130
M1/2114A,09/04/2025 00:00:00,13:44:00,54,105,22,8,6,,,,,,,,,,,,,,,52,141
M1/2114A,09/04/2025 00:00:00,13:59:00,55,105,18,12,7,,,,,,,,,,,,,,,52,142
M1/2114A,09/04/2025 00:00:00,14:14:00,56,96,24,11,5,,,,,,,,,,,,,,,54,136
M1/2114A,09/04/2025 00:00:00,14:29:00,57,95,22,12,7,,,,,,,,,,,,,,,54,136
M1/2114A,09/04/2025 00:00:00,14:44:00,58,99,23,6,7,,,,,,,,,,,,,,,55,135
M1/2114A,09/04/2025 00:00:00,14:59:00,59,108,24,13,9,,,,,,,,,,,,,,,53,154
M1/2114A,09/04/2025 00:00:00,15:14:00,60,123,22,7,2,,,,,,,,,,,,,,,54,154
M1/2114A,09/04/2025 00:00:00,15:29:00,61,130,20,9,8,,,,,,,,,,,,,,,54,167
M1/2114A,09/04/2025 00:00:00,15:44:00,62,135,30,3,4,,,,,,,,,,,,,,,54,172
M1/2114A,09/04/2025 00:00:00,15:59:00,63,127,22,6,9,,,,,,,,,,,,,,,53,164
M1/2114A,09/04/2025 00:00:00,16:14:00,64,146,34,9,5,,,,,,,,,,,,,,,55,194
M1/2114A,09/04/2025 00:00:00,16:29:00,65,144,17,5,3,,,,,,,,,,,,,,,55,168
M1/2114A,09/04/2025 00:00:00,16:44:00,66,150,32,8,3,,,,,,,,,,,,,,,56,193
M1/2114A,09/04/2025 00:00:00,16:59:00,67,138,20,6,1,,,,,,,,,,,,,,,56,165
M1/2114A,09/04/2025 00:00:00,17:14:00,68,133,20,5,5,,,,,,,,,,,,,,,55,164
M1/2114A,09/04/2025 00:00:00,17:29:00,69,151,33,3,3,,,,,,,,,,,,,,,58,190
M1/2114A,09/04/2025 00:00:00,17:44:00,70,170,32,5,6,,,,,,,,,,,,,,,55,213
M1/2114A,09/04/2025 00:00:00,17:59:00,71,172,21,8,9,,,,,,,,,,,,,,,55,210
M1/2114A,09/04/2025 00:00:00,18:14:00,72,160,19,2,2,,,,,,,,,,,,,,,55,183
M1/2114A,09/04/2025 00:00:00,18:29:00,73,150,9,8,4,,,,,,,,,,,,,,,54,171
M1/2114A,09/04/2025 00:00:00,18:44:00,74,121,20,1,9,,,,,,,,,,,,,,,53,151
M1/2114A,09/04/2025 00:00:00,18:59:00,75,119,12,6,5,,,,,,,,,,,,,,,55,143
M1/2114A,09/04/2025 00:00:00,19:14:00,76,129,12,2,2,,,,,,,,,,,,,,,55,145
M1/2114A,09/04/2025 00:00:00,19:29:00,77,89,8,2,5,,,,,,,,,,,,,,,52,104
M1/2114A,09/04/2025 00:00:00,19:44:00,78,95,8,4,5,,,,,,,,,,,,,,,54,112
M1/2114A,09/04/2025 00:00:00,19:59:00,79,83,10,3,6,,,,,,,,,,,,,,,51,102
M1/2114A,09/04/2025 00:00:00,20:14:00,80,61,6,5,6,,,,,,,,,,,,,,,52,78
M1/2114A,09/04/2025 00:00:00,20:29:00,81,76,10,4,6,,,,,,,,,,,,,,,52,96
M1/2114A,09/04/2025 00:00:00,20:44:00,82,60,5,3,8,,,,,,,,,,,,,,,49,76
M1/2114A,09/04/2025 00:00:00,20:59:00,83,55,6,1,9,,,,,,,,,,,,,,,53,71
M1/2114A,09/04/2025 00:00:00,21:14:00,84,60,3,6,3,,,,,,,,,,,,,,,46,72
M1/2114A,09/04/2025 00:00:00,21:29:00,85,49,6,2,7,,,,,,,,,,,,,,,41,64
M1/2114A,09/04/2025 00:00:00,21:44:00,86,51,7,2,1,,,,,,,,,,,,,,,44,61
M1/2114A,09/04/2025 00:00:00,21:59:00,87,40,2,2,3,,,,,,,,,,,,,,,44,47
M1/2114A,09/04/2025 00:00:00,22:14:00,88,46,3,1,6,,,,,,,,,,,,,,,46,56
M1/2114A,09/04/2025 00:00:00,22:29:00,89,49,8,1,1,,,,,,,,,,,,,,,46,59
M1/2114A,09/04/2025 00:00:00,22:44:00,90,56,5,0,0,,,,,,,,,,,,,,,44,61
M1/2114A,09/04/2025 00:00:00,22:59:00,91,58,9,1,3,,,,,,,,,,,,,,,46,71
M1/2114A,09/04/2025 00:00:00,23:14:00,92,53,6,0,3,,,,,,,,,,,,,,,44,62
M1/2114A,09/04/2025 00:00:00,23:29:00,93,36,5,6,3,,,,,,,,,,,,,,,42,50
M1/2114A,09/04/2025 00:00:00,23:44:00,94,24,2,1,2,,,,,,,,,,,,,,,47,29
M1/2114A,09/04/2025 00:00:00,23:59:00,95,16,1,2,5,,,,,,,,,,,,,,,46,24
M1/2114A,10/04/2025 00:00:00,00:14:00,0,18,4,0,0,,,,,,,,,,,,,,,47,22
M1/2114A,10/04/2025 00:00:00,00:29:00,1,14,2,2,3,,,,,,,,,,,,,,,44,21
M1/2114A,10/04/2025 00:00:00,00:44:00,2,16,1,1,4,,,,,,,,,,,,,,,44,22
M1/2114A,10/04/2025 00:00:00,00:59:00,3,14,5,0,2,,,,,,,,,,,,,,,44,21
M1/2114A,10/04/2025 00:00:00,01:14:00,4,13,2,2,0,,,,,,,,,,,,,,,42,17
M1/2114A,10/04/2025 00:00:00,01:29:00,5,14,4,0,0,,,,,,,,,,,,,,,46,18
M1/2114A,10/04/2025 00:00:00,01:44:00,6,8,1,1,2,,,,,,,,,,,,,,,44,12
M1/2114A,10/04/2025 00:00:00,01:59:00,7,7,1,4,2,,,,,,,,,,,,,,,45,14
M1/2114A,10/04/2025 00:00:00,02:14:00,8,8,1,1,4,,,,,,,,,,,,,,,42,14
M1/2114A,10/04/2025 00:00:00,02:29:00,9,4,1,1,2,,,,,,,,,,,,,,,48,8
M1/2114A,10/04/2025 00:00:00,02:44:00,10,10,2,3,2,,,,,,,,,,,,,,,47,17
M1/2114A,10/04/2025 00:00:00,02:59:00,11,15,1,0,1,,,,,,,,,,,,,,,51,17
M1/2114A,10/04/2025 00:00:00,03:14:00,12,20,0,2,3,,,,,,,,,,,,,,,53,25
M1/2114A,10/04/2025 00:00:00,03:29:00,13,11,0,1,2,,,,,,,,,,,,,,,50,14
M1/2114A,10/04/2025 00:00:00,03:44:00,14,12,1,0,0,,,,,,,,,,,,,,,51,13
M1/2114A,10/04/2025 00:00:00,03:59:00,15,13,2,0,4,,,,,,,,,,,,,,,50,19
M1/2114A,10/04/2025 00:00:00,04:14:00,16,16,2,1,4,,,,,,,,,,,,,,,52,23
M1/2114A,10/04/2025 00:00:00,04:29:00,17,11,0,0,3,,,,,,,,,,,,,,,50,14
M1/2114A,10/04/2025 00:00:00,04:44:00,18,15,3,1,2,,,,,,,,,,,,,,,52,21
M1/2114A,10/04/2025 00:00:00,04:59:00,19,19,1,2,2,,,,,,,,,,,,,,,50,24
M1/2114A,10/04/2025 00:00:00,05:14:00,20,23,4,1,3,,,,,,,,,,,,,,,49,31
M1/2114A,10/04/2025 00:00:00,05:29:00,21,23,1,2,1,,,,,,,,,,,,,,,53,27
M1/2114A,10/04/2025 00:00:00,05:44:00,22,18,3,1,0,,,,,,,,,,,,,,,52,23
M1/2114A,10/04/2025 00:00:00,05:59:00,23,15,1,1,4,,,,,,,,,,,,,,,52,21
M1/2114A,10/04/2025 00:00:00,06:14:00,24,8,3,0,2,,,,,,,,,,,,,,,55,13
M1/2114A,10/04/2025 00:00:00,06:29:00,25,20,3,2,5,,,,,,,,,,,,,,,53,30
M1/2114A,10/04/2025 00:00:00,06:44:00,26,34,1,3,3,,,,,,,,,,,,,,,55,41
M1/2114A,10/04/2025 00:00:00,06:59:00,27,36,6,1,4,,,,,,,,,,,,,,,54,47
M1/2114A,10/04/2025 00:00:00,07:14:00,28,58,4,1,3,,,,,,,,,,,,,,,54,66
M1/2114A,10/04/2025 00:00:00,07:29:00,29,59,10,2,4,,,,,,,,,,,,,,,54,75
M1/2114A,10/04/2025 00:00:00,07:44:00,30,48,2,5,4,,,,,,,,,,,,,,,54,59
M1/2114A,10/04/2025 00:00:00,07:59:00,31,42,4,7,4,,,,,,,,,,,,,,,51,57
M1/2114A,10/04/2025 00:00:00,08:14:00,32,46,4,5,5,,,,,,,,,,,,,,,55,60
M1/2114A,10/04/2025 00:00:00,08:29:00,33,45,12,4,7,,,,,,,,,,,,,,,52,68
M1/2114A,10/04/2025 00:00:00,08:44:00,34,46,8,4,2,,,,,,,,,,,,,,,56,60
M1/2114A,10/04/2025 00:00:00,08:59:00,35,43,8,5,6,,,,,,,,,,,,,,,52,62
M1/2114A,10/04/2025 00:00:00,09:14:00,36,44,8,9,5,,,,,,,,,,,,,,,54,66
M1/2114A,10/04/2025 00:00:00,09:29:00,37,44,11,7,5,,,,,,,,,,,,,,,51,67
M1/2114A,10/04/2025 00:00:00,09:44:00,38,54,8,3,2,,,,,,,,,,,,,,,52,67
M1/2114A,10/04/2025 00:00:00,09:59:00,39,41,7,5,13,,,,,,,,,,,,,,,52,66
M1/2114A,10/04/2025 00:00:00,10:14:00,40,45,12,7,9,,,,,,,,,,,,,,,52,73
M1/2114A,10/04/2025 00:00:00,10:29:00,41,63,8,6,4,,,,,,,,,,,,,,,52,81
M1/2114A,10/04/2025 00:00:00,10:44:00,42,65,12,9,5,,,,,,,,,,,,,,,52,91
M1/2114A,10/04/2025 00:00:00,10:59:00,43,51,9,8,8,,,,,,,,,,,,,,,52,76
M1/2114A,10/04/2025 00:00:00,11:14:00,44,75,9,13,7,,,,,,,,,,,,,,,50,104
M1/2114A,10/04/2025 00:00:00,11:29:00,45,55,13,8,6,,,,,,,,,,,,,,,51,82
M1/2114A,10/04/2025 00:00:00,11:44:00,46,75,20,20,3,,,,,,,,,,,,,,,51,118
M1/2114A,10/04/2025 00:00:00,11:59:00,47,58,18,8,6,,,,,,,,,,,,,,,51,90
M1/2114A,10/04/2025 00:00:00,12:14:00,48,69,18,10,7,,,,,,,,,,,,,,,53,104
M1/2114A,10/04/2025 00:00:00,12:29:00,49,71,15,11,3,,,,,,,,,,,,,,,50,100
M1/2114A,10/04/2025 00:00:00,12:44:00,50,82,16,11,8,,,,,,,,,,,,,,,52,117
M1/2114A,10/04/2025 00:00:00,12:59:00,51,78,25,6,9,,,,,,,,,,,,,,,54,118
M1/2114A,10/04/2025 00:00:00,13:14:00,52,69,14,12,7,,,,,,,,,,,,,,,53,102
M1/2114A,10/04/2025 00:00:00,13:29:00,53,106,19,18,7,,,,,,,,,,,,,,,53,150
M1/2114A,10/04/2025 00:00:00,13:44:00,54,65,18,7,6,,,,,,,,,,,,,,,52,96
M1/2114A,10/04/2025 00:00:00,13:59:00,55,56,14,9,0,,,,,,,,,,,,,,,53,79
M1/2114A,10/04/2025 00:00:00,14:14:00,56,93,24,8,8,,,,,,,,,,,,,,,55,133
M1/2114A,10/04/2025 00:00:00,14:29:00,57,71,16,9,7,,,,,,,,,,,,,,,50,103
M1/2114A,10/04/2025 00:00:00,14:44:00,58,105,31,6,5,,,,,,,,,,,,,,,54,147
M1/2114A,10/04/2025 00:00:00,14:59:00,59,140,22,11,8,,,,,,,,,,,,,,,54,181
M1/2114A,10/04/2025 00:00:00,15:14:00,60,110,13,9,3,,,,,,,,,,,,,,,54,135
M1/2114A,10/04/2025 00:00:00,15:29:00,61,159,29,10,7,,,,,,,,,,,,,,,54,205
M1/2114A,10/04/2025 00:00:00,15:44:00,62,176,36,11,4,,,,,,,,,,,,,,,54,227
M1/2114A,10/04/2025 00:00:00,15:59:00,63,177,34,5,11,,,,,,,,,,,,,,,52,227
M1/2114A,10/04/2025 00:00:00,16:14:00,64,176,33,11,5,,,,,,,,,,,,,,,54,225
M1/2114A,10/04/2025 00:00:00,16:29:00,65,159,33,6,8,,,,,,,,,,,,,,,53,207
M1/2114A,10/04/2025 00:00:00,16:44:00,66,152,25,4,5,,,,,,,,,,,,,,,52,186
M1/2114A,10/04/2025 00:00:00,16:59:00,67,174,35,10,7,,,,,,,,,,,,,,,53,226
M1/2114A,10/04/2025 00:00:00,17:14:00,68,173,44,2,8,,,,,,,,,,,,,,,51,227
M1/2114A,10/04/2025 00:00:00,17:27:00,69,200,29,3,2,,,,,,,,,,,,,,,54,234
M1/2114A,10/04/2025 00:00:00,17:44:00,70,193,38,10,6,,,,,,,,,,,,,,,54,246
M1/2114A,10/04/2025 00:00:00,17:59:00,71,197,18,5,7,,,,,,,,,,,,,,,54,227
M1/2114A,10/04/2025 00:00:00,18:14:00,72,191,12,7,4,,,,,,,,,,,,,,,54,214
M1/2114A,10/04/2025 00:00:00,18:29:00,73,176,17,0,3,,,,,,,,,,,,,,,52,196
M1/2114A,10/04/2025 00:00:00,18:44:00,74,165,15,2,9,,,,,,,,,,,,,,,54,191
M1/2114A,10/04/2025 00:00:00,18:59:00,75,128,13,3,5,,,,,,,,,,,,,,,54,149
M1/2114A,10/04/2025 00:00:00,19:14:00,76,138,13,2,4,,,,,,,,,,,,,,,53,157
M1/2114A,10/04/2025 00:00:00,19:29:00,77,110,16,2,4,,,,,,,,,,,,,,,55,132
M1/2114A,10/04/2025 00:00:00,19:44:00,78,116,10,2,5,,,,,,,,,,,,,,,53,133
M1/2114A,10/04/2025 00:00:00,19:59:00,79,85,8,1,5,,,,,,,,,,,,,,,52,99
M1/2114A,10/04/2025 00:00:00,20:14:00,80,69,5,4,6,,,,,,,,,,,,,,,52,84
M1/2114A,10/04/2025 00:00:00,20:29:00,81,70,11,3,6,,,,,,,,,,,,,,,52,90
M1/2114A,10/04/2025 00:00:00,20:44:00,82,76,8,3,6,,,,,,,,,,,,,,,52,93
M1/2114A,10/04/2025 00:00:00,20:59:00,83,63,3,2,9,,,,,,,,,,,,,,,49,77
M1/2114A,10/04/2025 00:00:00,21:14:00,84,58,4,4,3,,,,,,,,,,,,,,,36,69
M1/2114A,10/04/2025 00:00:00,21:29:00,85,50,10,2,4,,,,,,,,,,,,,,,44,66
M1/2114A,10/04/2025 00:00:00,21:44:00,86,45,10,3,3,,,,,,,,,,,,,,,44,61
M1/2114A,10/04/2025 00:00:00,21:59:00,87,52,8,0,2,,,,,,,,,,,,,,,46,62
M1/2114A,10/04/2025 00:00:00,22:14:00,88,43,4,1,6,,,,,,,,,,,,,,,44,54
M1/2114A,10/04/2025 00:00:00,22:29:00,89,57,8,6,1,,,,,,,,,,,,,,,46,72
M1/2114A,10/04/2025 00:00:00,22:44:00,90,54,3,2,2,,,,,,,,,,,,,,,43,61
M1/2114A,10/04/2025 00:00:00,22:59:00,91,59,8,3,3,,,,,,,,,,,,,,,42,73
M1/2114A,10/04/2025 00:00:00,23:14:00,92,65,9,1,4,,,,,,,,,,,,,,,44,79
M1/2114A,10/04/2025 00:00:00,23:29:00,93,60,8,0,2,,,,,,,,,,,,,,,45,70
M1/2114A,10/04/2025 00:00:00,23:44:00,94,39,0,0,1,,,,,,,,,,,,,,,45,40
M1/2114A,10/04/2025 00:00:00,23:59:00,95,30,8,1,6,,,,,,,,,,,,,,,44,45
M1/2114A,11/04/2025 00:00:00,00:14:00,0,36,6,1,2,,,,,,,,,,,,,,,47,45
M1/2114A,11/04/2025 00:00:00,00:29:00,1,25,5,1,3,,,,,,,,,,,,,,,46,34
M1/2114A,11/04/2025 00:00:00,00:44:00,2,16,3,2,3,,,,,,,,,,,,,,,44,24
M1/2114A,11/04/2025 00:00:00,00:59:00,3,27,4,4,4,,,,,,,,,,,,,,,45,39
M1/2114A,11/04/2025 00:00:00,01:14:00,4,17,3,0,0,,,,,,,,,,,,,,,44,20
M1/2114A,11/04/2025 00:00:00,01:29:00,5,18,2,0,1,,,,,,,,,,,,,,,43,21
M1/2114A,11/04/2025 00:00:00,01:44:00,6,12,1,1,0,,,,,,,,,,,,,,,47,14
M1/2114A,11/04/2025 00:00:00,01:59:00,7,15,1,0,5,,,,,,,,,,,,,,,44,21
M1/2114A,11/04/2025 00:00:00,02:14:00,8,19,5,1,1,,,,,,,,,,,,,,,47,26
M1/2114A,11/04/2025 00:00:00,02:29:00,9,9,4,0,2,,,,,,,,,,,,,,,46,15
M1/2114A,11/04/2025 00:00:00,02:44:00,10,12,2,2,1,,,,,,,,,,,,,,,47,17
M1/2114A,11/04/2025 00:00:00,02:59:00,11,13,1,0,0,,,,,,,,,,,,,,,47,14
M1/2114A,11/04/2025 00:00:00,03:14:00,12,8,0,3,2,,,,,,,,,,,,,,,41,13
M1/2114A,11/04/2025 00:00:00,03:29:00,13,12,0,0,2,,,,,,,,,,,,,,,44,14
M1/2114A,11/04/2025 00:00:00,03:44:00,14,17,2,1,3,,,,,,,,,,,,,,,43,23
M1/2114A,11/04/2025 00:00:00,03:59:00,15,10,1,1,3,,,,,,,,,,,,,,,47,15
M1/2114A,11/04/2025 00:00:00,04:14:00,16,16,3,3,3,,,,,,,,,,,,,,,52,25
M1/2114A,11/04/2025 00:00:00,04:29:00,17,23,3,1,1,,,,,,,,,,,,,,,50,28
M1/2114A,11/04/2025 00:00:00,04:44:00,18,14,1,0,2,,,,,,,,,,,,,,,52,17
M1/2114A,11/04/2025 00:00:00,04:59:00,19,24,2,2,2,,,,,,,,,,,,,,,53,30
M1/2114A,11/04/2025 00:00:00,05:14:00,20,12,2,2,2,,,,,,,,,,,,,,,48,18
M1/2114A,11/04/2025 00:00:00,05:29:00,21,14,3,1,2,,,,,,,,,,,,,,,52,20
M1/2114A,11/04/2025 00:00:00,05:44:00,22,24,0,0,1,,,,,,,,,,,,,,,53,25
M1/2114A,11/04/2025 00:00:00,05:59:00,23,15,4,0,4,,,,,,,,,,,,,,,53,23
M1/2114A,11/04/2025 00:00:00,06:14:00,24,17,3,1,2,,,,,,,,,,,,,,,56,23
M1/2114A,11/04/2025 00:00:00,06:29:00,25,28,8,7,4,,,,,,,,,,,,,,,53,47
M1/2114A,11/04/2025 00:00:00,06:44:00,26,25,2,1,5,,,,,,,,,,,,,,,53,33
M1/2114A,11/04/2025 00:00:00,06:59:00,27,33,5,1,5,,,,,,,,,,,,,,,53,44
M1/2114A,11/04/2025 00:00:00,07:14:00,28,45,6,0,3,,,,,,,,,,,,,,,52,54
M1/2114A,11/04/2025 00:00:00,07:29:00,29,45,7,4,4,,,,,,,,,,,,,,,54,60
M1/2114A,11/04/2025 00:00:00,07:44:00,30,48,7,1,2,,,,,,,,,,,,,,,55,58
M1/2114A,11/04/2025 00:00:00,07:59:00,31,32,7,3,4,,,,,,,,,,,,,,,55,46
M1/2114A,11/04/2025 00:00:00,08:14:00,32,49,9,3,6,,,,,,,,,,,,,,,52,67
M1/2114A,11/04/2025 00:00:00,08:29:00,33,56,10,3,6,,,,,,,,,,,,,,,53,75
M1/2114A,11/04/2025 00:00:00,08:44:00,34,59,10,9,4,,,,,,,,,,,,,,,52,81
M1/2114A,11/04/2025 00:00:00,08:59:00,35,55,12,5,6,,,,,,,,,,,,,,,52,78
M1/2114A,11/04/2025 00:00:00,09:14:00,36,51,14,5,3,,,,,,,,,,,,,,,54,73
M1/2114A,11/04/2025 00:00:00,09:29:00,37,43,12,10,7,,,,,,,,,,,,,,,50,72
M1/2114A,11/04/2025 00:00:00,09:44:00,38,55,14,6,2,,,,,,,,,,,,,,,52,77
M1/2114A,11/04/2025 00:00:00,09:59:00,39,44,12,11,10,,,,,,,,,,,,,,,52,77
M1/2114A,11/04/2025 00:00:00,10:14:00,40,54,8,4,5,,,,,,,,,,,,,,,52,71
M1/2114A,11/04/2025 00:00:00,10:29:00,41,72,16,7,9,,,,,,,,,,,,,,,51,104
M1/2114A,11/04/2025 00:00:00,10:44:00,42,73,23,3,5,,,,,,,,,,,,,,,51,104
M1/2114A,11/04/2025 00:00:00,10:59:00,43,62,12,4,5,,,,,,,,,,,,,,,50,84
M1/2114A,11/04/2025 00:00:00,11:14:00,44,78,16,7,4,,,,,,,,,,,,,,,50,105
M1/2114A,11/04/2025 00:00:00,11:29:00,45,93,9,9,6,,,,,,,,,,,,,,,52,117
M1/2114A,11/04/2025 00:00:00,11:44:00,46,93,20,12,2,,,,,,,,,,,,,,,51,127
M1/2114A,11/04/2025 00:00:00,11:59:00,47,88,19,10,6,,,,,,,,,,,,,,,53,123
M1/2114A,11/04/2025 00:00:00,12:14:00,48,83,19,11,5,,,,,,,,,,,,,,,52,118
M1/2114A,11/04/2025 00:00:00,12:29:00,49,76,25,10,7,,,,,,,,,,,,,,,51,118
M1/2114A,11/04/2025 00:00:00,12:44:00,50,108,18,5,6,,,,,,,,,,,,,,,53,137
M1/2114A,11/04/2025 00:00:00,12:59:00,51,114,24,11,10,,,,,,,,,,,,,,,52,159
M1/2114A,11/04/2025 00:00:00,13:14:00,52,113,15,13,7,,,,,,,,,,,,,,,46,148
M1/2114A,11/04/2025 00:00:00,13:29:00,53,102,16,15,5,,,,,,,,,,,,,,,52,138
M1/2114A,11/04/2025 00:00:00,13:44:00,54,102,35,10,4,,,,,,,,,,,,,,,53,151
M1/2114A,11/04/2025 00:00:00,13:59:00,55,104,31,10,6,,,,,,,,,,,,,,,53,151
M1/2114A,11/04/2025 00:00:00,14:14:00,56,108,22,11,8,,,,,,,,,,,,,,,53,149
M1/2114A,11/04/2025 00:00:00,14:29:00,57,98,27,8,7,,,,,,,,,,,,,,,54,140
M1/2114A,11/04/2025 00:00:00,14:44:00,58,113,20,13,4,,,,,,,,,,,,,,,54,150
M1/2114A,11/04/2025 00:00:00,14:59:00,59,136,30,10,3,,,,,,,,,,,,,,,54,179
M1/2114A,11/04/2025 00:00:00,15:14:00,60,127,22,6,5,,,,,,,,,,,,,,,52,160
M1/2114A,11/04/2025 00:00:00,15:29:00,61,142,24,5,8,,,,,,,,,,,,,,,52,179
M1/2114A,11/04/2025 00:00:00,15:44:00,62,161,25,5,7,,,,,,,,,,,,,,,52,198
M1/2114A,11/04/2025 00:00:00,15:59:00,63,184,32,5,10,,,,,,,,,,,,,,,54,231
M1/2114A,11/04/2025 00:00:00,16:14:00,64,147,30,13,2,,,,,,,,,,,,,,,53,192
M1/2114A,11/04/2025 00:00:00,16:29:00,65,151,30,5,9,,,,,,,,,,,,,,,53,195
M1/2114A,11/04/2025 00:00:00,16:44:00,66,174,41,3,8,,,,,,,,,,,,,,,52,225
M1/2114A,11/04/2025 00:00:00,16:59:00,67,140,25,4,5,,,,,,,,,,,,,,,56,174
M1/2114A,11/04/2025 00:00:00,17:14:00,68,150,24,6,6,,,,,,,,,,,,,,,53,186
M1/2114A,11/04/2025 00:00:00,17:29:00,69,197,26,9,9,,,,,,,,,,,,,,,53,241
M1/2114A,11/04/2025 00:00:00,17:44:00,70,122,21,9,6,,,,,,,,,,,,,,,51,158
M1/2114A,11/04/2025 00:00:00,17:59:00,71,171,13,2,5,,,,,,,,,,,,,,,54,191
